epmc_doi,epmc_id,epmc_source,epm_links,epm_links_id,epm_links_source,epm_links_type
10.1101/2020.08.04.236893,PPR196544,PPR,1,33298935,MED,Preprint of
10.1101/2020.06.03.131987,PPR171280,PPR,0,NA,NA,NA
10.1101/2020.05.21.107912,PPR166019,PPR,0,NA,NA,NA
10.1101/2020.05.12.091082,PPR161940,PPR,0,NA,NA,NA
10.1101/2020.06.29.178293,PPR181609,PPR,0,NA,NA,NA
10.1101/2020.10.08.331157,PPR223716,PPR,0,NA,NA,NA
10.1101/2020.05.26.115261,PPR168168,PPR,1,32611670,MED,Preprint of
10.1101/2020.09.01.277954,PPR208673,PPR,0,NA,NA,NA
10.1101/2020.07.06.189803,PPR184480,PPR,0,NA,NA,NA
10.1101/2020.11.21.392639,PPR241490,PPR,0,NA,NA,NA
10.1101/2020.06.29.178707,PPR182299,PPR,1,32920049,MED,Preprint of
10.1101/2020.06.20.162826,PPR178684,PPR,1,33071786,MED,Preprint of
10.1101/2020.12.08.415836,PPR250509,PPR,0,NA,NA,NA
10.1101/2020.07.13.190140,PPR187108,PPR,0,NA,NA,NA
10.1101/2020.11.19.389726,PPR241023,PPR,0,NA,NA,NA
10.1101/2020.07.27.224089,PPR193477,PPR,0,NA,NA,NA
10.1101/2020.09.08.287482,PPR211791,PPR,1,33114742,MED,Preprint of
10.1101/2020.09.15.298067,PPR214554,PPR,0,NA,NA,NA
10.1101/2020.05.12.091918,PPR162421,PPR,1,32513867,MED,Preprint of
10.1101/2020.06.16.154591,PPR176741,PPR,0,NA,NA,NA
10.1101/2020.07.15.204610,PPR188052,PPR,1,33289207,MED,Preprint of
10.1101/2020.08.04.237255,PPR197212,PPR,0,NA,NA,NA
10.1101/2020.09.18.304139,PPR215266,PPR,0,NA,NA,NA
10.1101/2020.05.18.103283,PPR164950,PPR,0,NA,NA,NA
10.1101/2020.08.23.255364,PPR205477,PPR,0,NA,NA,NA
10.1101/2020.10.30.360545,PPR234070,PPR,0,NA,NA,NA
10.1101/2020.06.24.150326,PPR180502,PPR,0,NA,NA,NA
10.1101/2020.07.27.190561,PPR193021,PPR,0,NA,NA,NA
10.1101/2020.06.19.159053,PPR178300,PPR,0,NA,NA,NA
10.1101/2020.05.06.079798,PPR159441,PPR,0,NA,NA,NA
10.1101/2020.05.17.100685,PPR164027,PPR,1,32654247,MED,Preprint of
10.1101/2020.02.18.954628,PPR113678,PPR,1,32407364,MED,Preprint of
10.1101/2020.11.20.391318,PPR240898,PPR,0,NA,NA,NA
10.1101/2020.06.15.153064,PPR176759,PPR,1,33007615,MED,Preprint of
10.1101/2020.04.21.052084,PPR153382,PPR,0,NA,NA,NA
10.1101/2020.06.10.141325,PPR175423,PPR,0,NA,NA,NA
10.1101/2020.06.05.135954,PPR172451,PPR,0,NA,NA,NA
10.1101/2020.06.19.160630,PPR178513,PPR,1,33295605,MED,Preprint of
10.1101/2020.05.27.119610,PPR168154,PPR,0,NA,NA,NA
10.1101/2020.05.28.120444,PPR168762,PPR,0,NA,NA,NA
10.1101/2020.11.17.387068,PPR239473,PPR,0,NA,NA,NA
10.1101/2020.06.30.181305,PPR182287,PPR,1,32962355,MED,Preprint of
10.1101/2020.05.26.118133,PPR168177,PPR,0,NA,NA,NA
10.1101/2020.07.08.194209,PPR186003,PPR,0,NA,NA,NA
10.1101/2020.06.25.172734,PPR181223,PPR,0,NA,NA,NA
10.1101/2020.05.31.125302,PPR169837,PPR,0,NA,NA,NA
10.1101/2020.07.01.182220,PPR183316,PPR,1,32894750,MED,Preprint of
10.1101/2020.08.20.260190,PPR204418,PPR,0,NA,NA,NA
10.1101/2020.08.11.242834,PPR199545,PPR,0,NA,NA,NA
10.1101/2020.08.13.250464,PPR201174,PPR,0,NA,NA,NA
10.1101/2020.04.04.020925,PPR139531,PPR,0,NA,NA,NA
10.1101/2020.03.30.015644,PPR138172,PPR,0,NA,NA,NA
10.1101/2020.08.12.248823,PPR200878,PPR,1,32899480,MED,Preprint of
10.1101/2020.06.30.176537,PPR182283,PPR,1,32964056,MED,Preprint of
10.1101/2020.03.24.006007,PPR129730,PPR,0,NA,NA,NA
10.1101/2020.06.01.127514,PPR170189,PPR,0,NA,NA,NA
10.1101/2020.10.06.328112,PPR223119,PPR,0,NA,NA,NA
10.1101/2020.03.29.008631,PPR138177,PPR,0,NA,NA,NA
10.1101/2020.08.17.238444,PPR202796,PPR,0,NA,NA,NA
10.1101/2020.09.29.319061,PPR220749,PPR,0,NA,NA,NA
10.1101/2020.09.16.300277,PPR215802,PPR,1,33278358,MED,Preprint of
10.1101/2020.09.21.306837,PPR217213,PPR,0,NA,NA,NA
10.1101/2020.09.21.307439,PPR218003,PPR,0,NA,NA,NA
10.1101/2020.10.08.332080,PPR224370,PPR,0,NA,NA,NA
10.1101/2020.06.18.158196,PPR177852,PPR,0,NA,NA,NA
10.1101/2020.05.23.112235,PPR166958,PPR,0,NA,NA,NA
10.1101/2020.12.10.418996,PPR250962,PPR,0,NA,NA,NA
10.1101/2020.01.28.923169,PPR110655,PPR,0,NA,NA,NA
10.1101/2020.06.11.146522,PPR174876,PPR,1,33140034,MED,Preprint of
10.1101/2020.08.08.242511,PPR199034,PPR,0,NA,NA,NA
10.1101/2020.11.11.378828,PPR237573,PPR,0,NA,NA,NA
10.1101/2020.06.25.170704,PPR180754,PPR,0,NA,NA,NA
10.1101/2020.08.03.234989,PPR196549,PPR,0,NA,NA,NA
10.1101/2020.10.27.357350,PPR231236,PPR,0,NA,NA,NA
10.1101/2020.12.08.415505,PPR250491,PPR,0,NA,NA,NA
10.1101/2020.05.17.100537,PPR164504,PPR,0,NA,NA,NA
10.1101/2020.06.11.146167,PPR175271,PPR,0,NA,NA,NA
10.1101/2020.06.15.153692,PPR176767,PPR,0,NA,NA,NA
10.1101/2020.07.31.230607,PPR194967,PPR,0,NA,NA,NA
10.1101/2020.06.23.166900,PPR179656,PPR,1,33037310,MED,Preprint of
10.1101/2020.07.14.202887,PPR188051,PPR,0,NA,NA,NA
10.1101/2020.08.10.244632,PPR199029,PPR,0,NA,NA,NA
10.1101/2020.04.13.038752,PPR150967,PPR,1,33112891,MED,Preprint of
10.1101/2020.04.21.053199,PPR153378,PPR,0,NA,NA,NA
10.1101/2020.04.08.031963,PPR149822,PPR,0,NA,NA,NA
10.1101/2020.07.31.230730,PPR194948,PPR,0,NA,NA,NA
10.1101/2020.03.30.015891,PPR138164,PPR,0,NA,NA,NA
10.1101/2020.05.22.111237,PPR167710,PPR,0,NA,NA,NA
10.1101/2020.04.11.037093,PPR150388,PPR,0,NA,NA,NA
10.1101/2020.07.14.203414,PPR188050,PPR,0,NA,NA,NA
10.1101/2020.04.19.049643,PPR153460,PPR,0,NA,NA,NA
10.1101/2020.12.11.421008,PPR252795,PPR,0,NA,NA,NA
10.1101/2020.10.30.362335,PPR232976,PPR,0,NA,NA,NA
10.1101/2020.04.20.051581,PPR153438,PPR,1,32541865,MED,Preprint of
10.1101/2020.09.03.281600,PPR210310,PPR,0,NA,NA,NA
10.1101/2020.09.08.285007,PPR212414,PPR,0,NA,NA,NA
10.1101/2020.08.28.267526,PPR207461,PPR,0,NA,NA,NA
10.1101/2020.01.27.922443,PPR110495,PPR,0,NA,NA,NA
10.1101/2020.03.05.979658,PPR115972,PPR,0,NA,NA,NA
10.1101/2020.06.02.131102,PPR171294,PPR,0,NA,NA,NA
10.1101/2020.11.13.381079,PPR238216,PPR,0,NA,NA,NA
10.1101/2020.10.29.352450,PPR232820,PPR,0,NA,NA,NA
10.1101/2020.04.30.069922,PPR157809,PPR,0,NA,NA,NA
10.1101/2020.05.09.085811,PPR160913,PPR,0,NA,NA,NA
10.1101/2020.05.22.109900,PPR166404,PPR,0,NA,NA,NA
10.1101/2020.09.24.310490,PPR218617,PPR,0,NA,NA,NA
10.1101/2020.04.19.048710,PPR152538,PPR,1,32661139,MED,Preprint of
10.1101/2020.06.05.134551,PPR173499,PPR,1,32887977,MED,Preprint of
10.1101/2020.03.25.008482,PPR130138,PPR,1,32817221,MED,Preprint of
10.1101/2020.04.16.045302,PPR152230,PPR,1,32826334,MED,Preprint of
10.1101/2020.05.15.096511,PPR163495,PPR,0,NA,NA,NA
10.1101/2020.10.22.349415,PPR229360,PPR,0,NA,NA,NA
10.1101/2020.09.16.297366,PPR215728,PPR,0,NA,NA,NA
10.1101/2020.08.23.258574,PPR205480,PPR,0,NA,NA,NA
10.1101/2020.11.23.393967,PPR242886,PPR,0,NA,NA,NA
10.1101/2020.05.05.079194,PPR159115,PPR,0,NA,NA,NA
10.1101/2020.12.03.410472,PPR249183,PPR,0,NA,NA,NA
10.1101/2020.06.21.162396,PPR179278,PPR,0,NA,NA,NA
10.1101/2020.06.14.150458,PPR175635,PPR,0,NA,NA,NA
10.1101/2020.08.05.237651,PPR197209,PPR,0,NA,NA,NA
10.1101/2020.09.09.289488,PPR212348,PPR,0,NA,NA,NA
10.1101/2020.02.12.946087,PPR113691,PPR,1,32183941,MED,Preprint of
10.1101/2020.05.16.099242,PPR165409,PPR,1,32659241,MED,Preprint of
10.1101/2020.08.05.232975,PPR197897,PPR,0,NA,NA,NA
10.1101/2020.07.26.222208,PPR193012,PPR,0,NA,NA,NA
10.1101/2020.05.02.043554,PPR159413,PPR,0,NA,NA,NA
10.1101/2020.06.13.150243,PPR176787,PPR,0,NA,NA,NA
10.1101/2020.11.10.376277,PPR236731,PPR,0,NA,NA,NA
10.1101/2020.05.29.123513,PPR169411,PPR,0,NA,NA,NA
10.1101/2020.06.22.165803,PPR179695,PPR,0,NA,NA,NA
10.1101/2020.09.10.290841,PPR212909,PPR,1,33301503,MED,Preprint of
10.1101/2020.05.20.107292,PPR165517,PPR,1,33250893,MED,Preprint of
10.1101/2020.10.08.330688,PPR223755,PPR,0,NA,NA,NA
10.1101/2020.09.14.295956,PPR214551,PPR,0,NA,NA,NA
10.1101/2020.04.20.027144,PPR152518,PPR,0,NA,NA,NA
10.1101/2020.04.11.034603,PPR150398,PPR,0,NA,NA,NA
10.1101/2020.05.18.103101,PPR165501,PPR,1,32945770,MED,Preprint of
10.1101/2020.06.15.153916,PPR176790,PPR,0,NA,NA,NA
10.1101/2020.07.21.213777,PPR190449,PPR,1,33247138,MED,Preprint of
10.1101/2020.06.25.170936,PPR180501,PPR,0,NA,NA,NA
10.1101/2020.07.19.210492,PPR189987,PPR,0,NA,NA,NA
10.1101/2020.05.13.093195,PPR162413,PPR,0,NA,NA,NA
10.1101/2020.11.21.392753,PPR242843,PPR,0,NA,NA,NA
10.1101/2020.09.16.297945,PPR215822,PPR,0,NA,NA,NA
10.1101/2020.08.13.248211,PPR200875,PPR,0,NA,NA,NA
10.1101/2020.03.22.002204,PPR118824,PPR,1,32723359,MED,Preprint of
10.1101/2020.04.27.052225,PPR156448,PPR,1,33211775,MED,Preprint of
10.1101/2020.05.14.096727,PPR162908,PPR,0,NA,NA,NA
10.1101/2020.11.10.377333,PPR237058,PPR,0,NA,NA,NA
10.1101/2020.03.31.017889,PPR138435,PPR,1,32835306,MED,Preprint of
10.1101/2020.06.21.163444,PPR178668,PPR,1,32978802,MED,Preprint of
10.1101/2020.05.26.118208,PPR169141,PPR,1,32854725,MED,Preprint of
10.1101/2020.08.20.259838,PPR204421,PPR,0,NA,NA,NA
10.1101/2020.05.12.091298,PPR161946,PPR,0,NA,NA,NA
10.1101/2020.08.31.276675,PPR208468,PPR,0,NA,NA,NA
10.1101/2020.12.09.417741,PPR251011,PPR,0,NA,NA,NA
10.1101/2020.11.30.404905,PPR246532,PPR,0,NA,NA,NA
10.1101/2020.08.07.241653,PPR199041,PPR,0,NA,NA,NA
10.1101/2020.05.07.083410,PPR161848,PPR,0,NA,NA,NA
10.1101/2020.11.01.363499,PPR233568,PPR,1,33255977,MED,Preprint of
10.1101/2020.06.14.150607,PPR176177,PPR,0,NA,NA,NA
10.1101/2020.03.16.994152,PPR117715,PPR,0,NA,NA,NA
10.1101/2020.06.04.135293,PPR172540,PPR,0,NA,NA,NA
10.1101/2020.05.03.066266,PPR158698,PPR,1,32615316,MED,Preprint of
10.1101/2020.06.21.163410,PPR178672,PPR,1,33146390,MED,Preprint of
10.1101/2020.06.25.171744,PPR180499,PPR,0,NA,NA,NA
10.1101/2020.05.11.089763,PPR161941,PPR,0,NA,NA,NA
10.1101/2020.06.09.143412,PPR174875,PPR,0,NA,NA,NA
10.1101/2020.06.22.164665,PPR179280,PPR,1,32920291,MED,Preprint of
10.1101/2020.04.14.041731,PPR151674,PPR,1,32768772,MED,Preprint of
10.1101/2020.06.08.141077,PPR173905,PPR,1,33239446,MED,Preprint of
10.1101/2020.12.04.412155,PPR249514,PPR,0,NA,NA,NA
10.1101/2020.03.28.013672,PPR134135,PPR,1,32425701,MED,Preprint of
10.1101/2020.12.07.415422,PPR250507,PPR,0,NA,NA,NA
10.1101/2020.12.03.407031,PPR249185,PPR,0,NA,NA,NA
10.1101/2020.07.30.227553,PPR194580,PPR,0,NA,NA,NA
10.1101/2020.11.30.402487,PPR246527,PPR,0,NA,NA,NA
10.1101/2020.04.09.034983,PPR150117,PPR,1,33144490,MED,Preprint of
10.1101/2020.03.13.990242,PPR117477,PPR,0,NA,NA,NA
10.1101/2020.12.09.417527,PPR250970,PPR,0,NA,NA,NA
10.1101/2020.06.18.147074,PPR179702,PPR,0,NA,NA,NA
10.1101/2020.05.19.105445,PPR165520,PPR,1,32580948,MED,Preprint of
10.1101/2020.04.15.043166,PPR151409,PPR,1,32516797,MED,Preprint of
10.1101/2020.05.08.085506,PPR160892,PPR,0,NA,NA,NA
10.1101/2020.11.09.373449,PPR236306,PPR,0,NA,NA,NA
10.1101/2020.06.03.129817,PPR171278,PPR,0,NA,NA,NA
10.1101/2020.07.23.216770,PPR192022,PPR,1,33049061,MED,Preprint of
10.1101/2020.10.14.335893,PPR226083,PPR,0,NA,NA,NA
10.1101/2020.05.07.083212,PPR160442,PPR,0,NA,NA,NA
10.1101/2020.10.12.335521,PPR225026,PPR,0,NA,NA,NA
10.1101/2020.03.25.006569,PPR130134,PPR,0,NA,NA,NA
10.1101/2020.12.10.419440,PPR250956,PPR,0,NA,NA,NA
10.1101/2020.08.04.235689,PPR196542,PPR,1,33022950,MED,Preprint of
10.1101/2020.07.12.199588,PPR187110,PPR,0,NA,NA,NA
10.1101/2020.06.11.146878,PPR175494,PPR,0,NA,NA,NA
10.1101/2020.11.12.379958,PPR237576,PPR,0,NA,NA,NA
10.1101/2020.03.29.014407,PPR138163,PPR,1,32754147,MED,Preprint of
10.1101/2020.09.20.300574,PPR217187,PPR,0,NA,NA,NA
10.1101/2020.08.11.245993,PPR199544,PPR,0,NA,NA,NA
10.1101/2020.04.09.034967,PPR150272,PPR,1,33110195,MED,Preprint of
10.1101/2020.03.21.001586,PPR118456,PPR,1,32844125,MED,Preprint of
10.1101/2020.08.10.243717,PPR199028,PPR,1,33253698,MED,Preprint of
10.1101/2020.11.16.384222,PPR238730,PPR,0,NA,NA,NA
10.1101/2020.12.04.407510,PPR249186,PPR,0,NA,NA,NA
10.1101/2020.05.12.090035,PPR161937,PPR,1,32767684,MED,Preprint of
10.1101/2020.06.15.153197,PPR176777,PPR,0,NA,NA,NA
10.1101/2020.07.28.224386,PPR193448,PPR,0,NA,NA,NA
10.1101/2020.06.09.142570,PPR174325,PPR,0,NA,NA,NA
10.1101/2020.02.25.964775,PPR115059,PPR,0,NA,NA,NA
10.1101/2020.09.20.297242,PPR217217,PPR,0,NA,NA,NA
10.1101/2020.03.25.006213,PPR130565,PPR,1,32723797,MED,Preprint of
10.1101/2020.02.27.969006,PPR115286,PPR,0,NA,NA,NA
10.1101/2020.06.26.172924,PPR180992,PPR,0,NA,NA,NA
10.1101/2020.03.30.016790,PPR138439,PPR,0,NA,NA,NA
10.1101/2020.04.13.039263,PPR151308,PPR,0,NA,NA,NA
10.1101/2020.07.13.201517,PPR187597,PPR,1,33263384,MED,Preprint of
10.1101/2020.03.17.995639,PPR117869,PPR,1,32303590,MED,Preprint of
10.1101/2020.03.26.010975,PPR130726,PPR,0,NA,NA,NA
10.1101/2020.08.28.272880,PPR207473,PPR,0,NA,NA,NA
10.1101/2020.06.04.135616,PPR172480,PPR,1,32980807,MED,Preprint of
10.1101/2020.06.24.169268,PPR180040,PPR,0,NA,NA,NA
10.1101/2020.04.30.071274,PPR157805,PPR,0,NA,NA,NA
10.1101/2020.06.16.154286,PPR176776,PPR,0,NA,NA,NA
10.1101/2020.06.24.170332,PPR180504,PPR,0,NA,NA,NA
10.1101/2020.04.22.055327,PPR155268,PPR,1,32434706,MED,Preprint of
10.1101/2020.04.22.056747,PPR155023,PPR,1,32416600,MED,Preprint of
10.1101/2020.05.29.122358,PPR169400,PPR,0,NA,NA,NA
10.1101/2020.09.17.301093,PPR215440,PPR,0,NA,NA,NA
10.1101/2020.05.12.092387,PPR162429,PPR,0,NA,NA,NA
10.1101/2020.11.05.369413,PPR235154,PPR,0,NA,NA,NA
10.1101/2020.04.08.031807,PPR150392,PPR,0,NA,NA,NA
10.1101/2020.05.08.084061,PPR160448,PPR,0,NA,NA,NA
10.1101/2020.04.17.047118,PPR152614,PPR,0,NA,NA,NA
10.1101/2020.05.12.092379,PPR162397,PPR,1,32461285,MED,Preprint of
10.1101/2020.10.25.354571,PPR230724,PPR,0,NA,NA,NA
10.1101/2020.05.26.118190,PPR168784,PPR,0,NA,NA,NA
10.1101/2020.07.06.189860,PPR184473,PPR,1,33275927,MED,Preprint of
10.1101/2020.07.06.190066,PPR184484,PPR,1,33073694,MED,Preprint of
10.1101/2020.07.12.199521,PPR187070,PPR,0,NA,NA,NA
10.1101/2020.01.24.919183,PPR110379,PPR,0,NA,NA,NA
10.1101/2020.09.10.292078,PPR212981,PPR,1,33259788,MED,Preprint of
10.1101/2020.12.08.416297,PPR251079,PPR,0,NA,NA,NA
10.1101/2020.05.04.077511,PPR158703,PPR,0,NA,NA,NA
10.1101/2020.08.26.267781,PPR206925,PPR,0,NA,NA,NA
10.1101/2020.07.14.203463,PPR188047,PPR,0,NA,NA,NA
10.1101/2020.12.08.416750,PPR251072,PPR,0,NA,NA,NA
10.1101/2020.06.29.177238,PPR181608,PPR,1,32954666,MED,Preprint of
10.1101/2020.05.01.071688,PPR157989,PPR,1,33135055,MED,Preprint of
10.1101/2020.04.24.058933,PPR155008,PPR,0,NA,NA,NA
10.1101/2020.07.10.197079,PPR186457,PPR,0,NA,NA,NA
10.1101/2020.05.28.121889,PPR168759,PPR,0,NA,NA,NA
10.1101/2020.07.09.193722,PPR186000,PPR,0,NA,NA,NA
10.1101/2020.05.21.105965,PPR166015,PPR,0,NA,NA,NA
10.1101/2020.03.15.992438,PPR117892,PPR,1,32547891,MED,Preprint of
10.1101/2020.05.03.075473,PPR158690,PPR,0,NA,NA,NA
10.1101/2020.04.04.025080,PPR139558,PPR,0,NA,NA,NA
10.1101/2020.03.28.013607,PPR134131,PPR,1,32544884,MED,Preprint of
10.1101/2020.04.30.071175,PPR157808,PPR,0,NA,NA,NA
10.1101/2020.08.06.240333,PPR197889,PPR,1,33174669,MED,Preprint of
10.1101/2020.09.29.318931,PPR220744,PPR,1,33103435,MED,Preprint of
10.1101/2020.05.02.071506,PPR158702,PPR,0,NA,NA,NA
10.1101/2020.07.20.212068,PPR189964,PPR,0,NA,NA,NA
10.1101/2020.11.02.365049,PPR234064,PPR,0,NA,NA,NA
10.1101/2020.03.29.014381,PPR138168,PPR,0,NA,NA,NA
10.1101/2020.04.08.031856,PPR149878,PPR,0,NA,NA,NA
10.1101/2020.03.24.005561,PPR129737,PPR,0,NA,NA,NA
10.1101/2020.05.17.099143,PPR164029,PPR,1,33173781,MED,Preprint of
10.1101/2020.09.06.284992,PPR210954,PPR,1,33155524,MED,Preprint of
10.1101/2020.07.31.230888,PPR194961,PPR,1,33105999,MED,Preprint of
10.1101/2020.12.08.416164,PPR251077,PPR,0,NA,NA,NA
10.1101/2020.06.30.177097,PPR182310,PPR,1,33277323,MED,Preprint of
10.1101/2020.12.11.421784,PPR252780,PPR,0,NA,NA,NA
10.1101/2020.04.24.059527,PPR155000,PPR,1,32963239,MED,Preprint of
10.1101/2020.08.06.240424,PPR197732,PPR,0,NA,NA,NA
10.1101/2020.07.06.190207,PPR184479,PPR,1,33239366,MED,Preprint of
10.1101/2020.09.10.288720,PPR212960,PPR,0,NA,NA,NA
10.1101/2020.12.03.409714,PPR248749,PPR,0,NA,NA,NA
10.1101/2020.05.20.106625,PPR166073,PPR,0,NA,NA,NA
10.1101/2020.07.08.191072,PPR185480,PPR,1,33063791,MED,Preprint of
10.1101/2020.04.28.066977,PPR156947,PPR,0,NA,NA,NA
10.1101/2020.05.18.102087,PPR164480,PPR,1,32699321,MED,Preprint of
10.1101/2020.05.13.092619,PPR163542,PPR,1,32555388,MED,Preprint of
10.1101/2020.09.06.282145,PPR210932,PPR,0,NA,NA,NA
10.1101/2020.11.04.367912,PPR234522,PPR,0,NA,NA,NA
10.1101/2020.08.12.247940,PPR200213,PPR,0,NA,NA,NA
10.1101/2020.06.24.162156,PPR180047,PPR,0,NA,NA,NA
10.1101/2020.05.31.124966,PPR170284,PPR,1,33205830,MED,Preprint of
10.1101/2020.07.28.224584,PPR193470,PPR,0,NA,NA,NA
10.1101/2020.05.06.077883,PPR159439,PPR,0,NA,NA,NA
10.1101/2020.06.13.149591,PPR175497,PPR,0,NA,NA,NA
10.1101/2020.04.03.003699,PPR139568,PPR,1,32994342,MED,Preprint of
10.1101/2020.04.17.047480,PPR152364,PPR,1,33051211,MED,Preprint of
10.1101/2020.07.20.211664,PPR189953,PPR,0,NA,NA,NA
10.1101/2020.04.22.056218,PPR154570,PPR,1,32488616,MED,Preprint of
10.1101/2020.06.05.098590,PPR173380,PPR,1,32776964,MED,Preprint of
10.1101/2020.04.26.063032,PPR155883,PPR,0,NA,NA,NA
10.1101/2020.05.15.077313,PPR163516,PPR,1,32805021,MED,Preprint of
10.1101/2020.05.01.071050,PPR157966,PPR,1,32931441,MED,Preprint of
10.1101/2020.04.10.036343,PPR151323,PPR,0,NA,NA,NA
10.1101/2020.04.19.048991,PPR155272,PPR,0,NA,NA,NA
10.1101/2020.05.12.091983,PPR162423,PPR,1,32890396,MED,Preprint of
10.1101/2020.07.24.220715,PPR192234,PPR,1,33193454,MED,Preprint of
10.1101/2020.11.14.383075,PPR238848,PPR,0,NA,NA,NA
10.1101/2020.11.18.388819,PPR239990,PPR,0,NA,NA,NA
10.1101/2020.06.11.147025,PPR176791,PPR,1,32751741,MED,Preprint of
10.1101/2020.08.20.259747,PPR204413,PPR,0,NA,NA,NA
10.1101/2020.07.26.221572,PPR192377,PPR,0,NA,NA,NA
10.1101/2020.09.09.196220,PPR212900,PPR,0,NA,NA,NA
10.1101/2020.09.23.310565,PPR218619,PPR,0,NA,NA,NA
10.1101/2020.03.20.000141,PPR118455,PPR,1,32719684,MED,Preprint of
10.1101/2020.07.15.205567,PPR188644,PPR,0,NA,NA,NA
10.1101/2020.10.26.356014,PPR231819,PPR,0,NA,NA,NA
10.1101/2020.11.02.365551,PPR234065,PPR,0,NA,NA,NA
10.1101/2020.12.01.407429,PPR248129,PPR,0,NA,NA,NA
10.1101/2020.04.14.040667,PPR151294,PPR,1,32976572,MED,Preprint of
10.1101/2020.05.31.126813,PPR170276,PPR,1,32981988,MED,Preprint of
10.1101/2020.07.17.207878,PPR189249,PPR,1,32989935,MED,Preprint of
10.1101/2020.06.15.153882,PPR177146,PPR,0,NA,NA,NA
10.1101/2020.05.10.087643,PPR162438,PPR,0,NA,NA,NA
10.1101/2020.03.20.000794,PPR118459,PPR,0,NA,NA,NA
10.1101/2020.06.10.145292,PPR174871,PPR,0,NA,NA,NA
10.1101/2020.10.19.345140,PPR227802,PPR,0,NA,NA,NA
10.1101/2020.05.07.082487,PPR160054,PPR,1,32522207,MED,Preprint of
10.1101/2020.05.29.124610,PPR169643,PPR,0,NA,NA,NA
10.1101/2020.05.25.114884,PPR167194,PPR,1,33045068,MED,Preprint of
10.1101/2020.10.29.339317,PPR232819,PPR,0,NA,NA,NA
10.1101/2020.10.14.339689,PPR226110,PPR,0,NA,NA,NA
10.1101/2020.05.23.111385,PPR166824,PPR,1,32555466,MED,Preprint of
10.1101/2020.08.21.261347,PPR204417,PPR,0,NA,NA,NA
10.1101/2020.05.03.075549,PPR158679,PPR,0,NA,NA,NA
10.1101/2020.05.24.096164,PPR167292,PPR,0,NA,NA,NA
10.1101/2020.04.05.026146,PPR139367,PPR,0,NA,NA,NA
10.1101/2020.05.13.093062,PPR162381,PPR,0,NA,NA,NA
10.1101/2020.02.26.967026,PPR115292,PPR,0,NA,NA,NA
10.1101/2020.09.21.305490,PPR217218,PPR,0,NA,NA,NA
10.1101/2020.04.24.059667,PPR155011,PPR,0,NA,NA,NA
10.1101/2020.06.27.175448,PPR181070,PPR,0,NA,NA,NA
10.1101/2020.06.19.160879,PPR178293,PPR,1,32900263,MED,Preprint of
10.1101/2020.06.06.137513,PPR172693,PPR,0,NA,NA,NA
10.1101/2020.08.02.233536,PPR196118,PPR,1,33242394,MED,Preprint of
10.1101/2020.12.09.418806,PPR252099,PPR,0,NA,NA,NA
10.1101/2020.03.15.993097,PPR117898,PPR,1,32426212,MED,Preprint of
10.1101/2020.04.20.052126,PPR153385,PPR,1,33036961,MED,Preprint of
10.1101/2020.09.22.308965,PPR217725,PPR,0,NA,NA,NA
10.1101/2020.07.30.229377,PPR194581,PPR,0,NA,NA,NA
10.1101/2020.06.08.140244,PPR173494,PPR,1,33015650,MED,Preprint of
10.1101/2020.09.14.296889,PPR214536,PPR,0,NA,NA,NA
10.1101/2020.07.18.209270,PPR189991,PPR,0,NA,NA,NA
10.1101/2020.03.04.976258,PPR116523,PPR,1,32817223,MED,Preprint of
10.1101/2020.03.25.998963,PPR127011,PPR,1,32938911,MED,Preprint of
10.1101/2020.09.21.306357,PPR217216,PPR,0,NA,NA,NA
10.1101/2020.02.11.944462,PPR113280,PPR,1,32075877,MED,Preprint of
10.1101/2020.06.17.156554,PPR177856,PPR,0,NA,NA,NA
10.1101/2020.07.04.187989,PPR183753,PPR,0,NA,NA,NA
10.1101/2020.02.23.961912,PPR114467,PPR,1,32555182,MED,Preprint of
10.1101/2020.08.11.244863,PPR199609,PPR,0,NA,NA,NA
10.1101/2020.06.12.149229,PPR175492,PPR,0,NA,NA,NA
10.1101/2020.03.02.968388,PPR115432,PPR,1,32304108,MED,Preprint of
10.1101/2020.06.16.155812,PPR177224,PPR,0,NA,NA,NA
10.1101/2020.03.06.977876,PPR116521,PPR,1,32363136,MED,Preprint of
10.1101/2020.02.19.956235,PPR114046,PPR,1,32225176,MED,Preprint of
10.1101/2020.03.28.013920,PPR134167,PPR,1,32592996,MED,Preprint of
10.1101/2020.05.14.096081,PPR162907,PPR,1,32939273,MED,Preprint of
10.1101/2020.05.27.118117,PPR168175,PPR,1,33028810,MED,Preprint of
10.1101/2020.06.15.151761,PPR176059,PPR,0,NA,NA,NA
10.1101/2020.04.07.029017,PPR150276,PPR,1,32397847,MED,Preprint of
10.1101/2020.09.24.312769,PPR219001,PPR,0,NA,NA,NA
10.1101/2020.10.06.327742,PPR222634,PPR,0,NA,NA,NA
10.1101/2020.04.22.056762,PPR155408,PPR,0,NA,NA,NA
10.1101/2020.08.13.249649,PPR200793,PPR,0,NA,NA,NA
10.1101/2020.10.11.335299,PPR225023,PPR,0,NA,NA,NA
10.1101/2020.06.20.161323,PPR178509,PPR,0,NA,NA,NA
10.1101/2020.11.02.364273,PPR233563,PPR,0,NA,NA,NA
10.1101/2020.06.08.140152,PPR173352,PPR,0,NA,NA,NA
10.1101/2020.05.28.120782,PPR169671,PPR,0,NA,NA,NA
