source,identifier,posted_date,is_preprint_of,preprint_of_doi,is_published_CSHL,published_doi_CSHL
bioRxiv,10.1101/2020.06.19.161802,2020-06-19,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.23.217083,2020-07-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.17.045161,2020-04-18,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.29.171173,2020-06-29,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.08.139477,2020-06-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.21.109272,2020-05-21,NA,NA,TRUE,10.1073/pnas.2010722117
bioRxiv,10.1101/2020.10.30.363002,2020-11-01,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.11.089409,2020-05-13,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.09.417121,2020-12-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.01.278366,2020-09-02,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.04.135046,2020-06-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.19.997890,2020-03-20,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.08.238469,2020-08-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.02.29.971127,2020-03-02,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.28.066985,2020-04-29,is_preprint_of,10.12688/f1000research.23805.1,TRUE,10.12688/f1000research.23805.1
bioRxiv,10.1101/2020.04.07.030734,2020-04-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.27.120105,2020-05-28,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.15.997254,2020-04-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.15.043364,2020-04-17,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.08.287201,2020-09-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.22.349522,2020-10-22,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.15.097741,2020-05-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.20.160499,2020-06-20,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.16.384594,2020-11-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.24.006544,2020-03-25,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.05.237404,2020-08-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.10.036020,2020-04-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.13.381228,2020-11-14,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.09.034942,2020-04-11,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.05.238618,2020-08-05,is_preprint_of,10.1016/j.ijid.2020.10.086,TRUE,10.1016/j.ijid.2020.10.086
bioRxiv,10.1101/2020.04.07.030445,2020-04-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.14.097311,2020-05-15,is_preprint_of,10.1128/JCM.01134-20,TRUE,10.1128/jcm.01134-20
bioRxiv,10.1101/2020.04.02.022186,2020-04-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.04.236893,2020-08-04,NA,NA,TRUE,10.1038/s41467-020-20075-6
bioRxiv,10.1101/2020.06.03.131987,2020-06-03,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.21.107912,2020-05-21,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.12.091082,2020-05-12,NA,NA,TRUE,10.1016/j.stem.2020.11.009
bioRxiv,10.1101/2020.06.29.178293,2020-06-29,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.08.331157,2020-10-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.26.115261,2020-05-27,is_preprint_of,10.3899/jrheum.200547,TRUE,10.3899/jrheum.200547
bioRxiv,10.1101/2020.09.01.277954,2020-09-03,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.06.189803,2020-07-06,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.21.392639,2020-11-22,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.29.178707,2020-06-30,is_preprint_of,10.1016/j.jmb.2020.09.006,TRUE,10.1016/j.jmb.2020.09.006
bioRxiv,10.1101/2020.06.20.162826,2020-06-21,is_preprint_of,10.3389/fphar.2020.574703,TRUE,10.3389/fphar.2020.574703
bioRxiv,10.1101/2020.12.08.415836,2020-12-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.13.190140,2020-07-13,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.19.389726,2020-11-20,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.27.224089,2020-07-28,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.08.287482,2020-09-08,is_preprint_of,10.3390/v12111214,TRUE,10.3390/v12111214
bioRxiv,10.1101/2020.09.15.298067,2020-09-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.12.091918,2020-05-13,is_preprint_of,10.1126/scitranslmed.abc3539,TRUE,10.1126/scitranslmed.abc3539
bioRxiv,10.1101/2020.06.16.154591,2020-06-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.15.204610,2020-07-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.04.237255,2020-08-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.18.304139,2020-09-19,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.18.103283,2020-05-19,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.23.255364,2020-08-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.30.360545,2020-11-03,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.24.150326,2020-06-25,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.27.190561,2020-07-27,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.19.159053,2020-06-19,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.06.079798,2020-05-06,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.17.100685,2020-05-17,is_preprint_of,10.1002/pro.3909,TRUE,10.1002/pro.3909
bioRxiv,10.1101/2020.02.18.954628,2020-02-20,is_preprint_of,10.1371/journal.ppat.1008421,TRUE,10.1371/journal.ppat.1008421
bioRxiv,10.1101/2020.11.20.391318,2020-11-20,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.15.153064,2020-06-16,is_preprint_of,10.1016/j.bios.2020.112643,TRUE,10.1016/j.bios.2020.112643
bioRxiv,10.1101/2020.04.21.052084,2020-04-21,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.10.141325,2020-06-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.05.135954,2020-06-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.19.160630,2020-06-20,NA,NA,TRUE,10.1093/molbev/msaa316
bioRxiv,10.1101/2020.05.27.119610,2020-05-27,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.28.120444,2020-05-28,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.17.387068,2020-11-17,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.30.181305,2020-07-01,is_preprint_of,10.1063/5.0020458,TRUE,10.1063/5.0020458
bioRxiv,10.1101/2020.05.26.118133,2020-05-27,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.08.194209,2020-07-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.25.172734,2020-06-29,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.31.125302,2020-05-31,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.01.182220,2020-07-02,is_preprint_of,10.1093/clinchem/hvaa211,TRUE,10.1093/clinchem/hvaa211
bioRxiv,10.1101/2020.08.20.260190,2020-08-21,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.11.242834,2020-08-11,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.13.250464,2020-08-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.04.020925,2020-04-05,NA,NA,TRUE,10.1128/aac.00825-20
bioRxiv,10.1101/2020.03.30.015644,2020-03-31,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.12.248823,2020-08-13,is_preprint_of,10.3390/v12090987,TRUE,10.3390/v12090987
bioRxiv,10.1101/2020.06.30.176537,2020-07-01,is_preprint_of,10.1155/2020/2837670,TRUE,10.1155/2020/2837670
bioRxiv,10.1101/2020.03.24.006007,2020-03-27,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.01.127514,2020-06-02,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.06.328112,2020-10-06,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.29.008631,2020-03-31,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.17.238444,2020-08-18,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.29.319061,2020-09-30,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.16.300277,2020-09-16,is_preprint_of,10.1016/j.cell.2020.11.007,TRUE,10.1016/j.cell.2020.11.007
bioRxiv,10.1101/2020.09.21.306837,2020-09-21,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.21.307439,2020-09-22,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.08.332080,2020-10-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.18.158196,2020-06-18,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.23.112235,2020-05-23,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.10.418996,2020-12-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.01.28.923169,2020-01-28,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.11.146522,2020-06-11,is_preprint_of,10.1021/acscentsci.0c01056,TRUE,10.1021/acscentsci.0c01056
bioRxiv,10.1101/2020.08.08.242511,2020-08-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.11.378828,2020-11-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.25.170704,2020-06-27,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.03.234989,2020-08-04,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.27.357350,2020-10-27,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.08.415505,2020-12-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.17.100537,2020-05-17,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.11.146167,2020-06-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.15.153692,2020-06-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.31.230607,2020-07-31,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.23.166900,2020-06-23,is_preprint_of,10.1038/s41598-020-74101-0,TRUE,10.1038/s41598-020-74101-0
bioRxiv,10.1101/2020.07.14.202887,2020-07-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.10.244632,2020-08-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.13.038752,2020-04-13,is_preprint_of,10.1371/journal.pone.0240647,TRUE,10.1371/journal.pone.0240647
bioRxiv,10.1101/2020.04.21.053199,2020-04-21,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.08.031963,2020-04-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.31.230730,2020-07-31,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.30.015891,2020-03-31,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.22.111237,2020-05-23,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.11.037093,2020-04-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.14.203414,2020-07-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.19.049643,2020-04-20,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.11.421008,2020-12-11,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.30.362335,2020-11-01,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.20.051581,2020-04-20,is_preprint_of,10.1038/s41422-020-0356-z,TRUE,10.1038/s41422-020-0356-z
bioRxiv,10.1101/2020.09.03.281600,2020-09-03,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.08.285007,2020-09-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.28.267526,2020-08-28,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.01.27.922443,2020-01-28,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.05.979658,2020-03-06,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.02.131102,2020-06-03,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.13.381079,2020-11-13,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.29.352450,2020-10-30,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.30.069922,2020-05-01,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.09.085811,2020-05-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.22.109900,2020-05-22,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.24.310490,2020-09-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.19.048710,2020-04-19,is_preprint_of,10.1128/JVI.00940-20,TRUE,10.1128/jvi.00940-20
bioRxiv,10.1101/2020.06.05.134551,2020-06-08,is_preprint_of,10.1038/s41590-020-0782-6,TRUE,10.1038/s41590-020-0782-6
bioRxiv,10.1101/2020.03.25.008482,2020-03-27,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.16.045302,2020-04-18,is_preprint_of,10.1073/pnas.2010146117,TRUE,10.1073/pnas.2010146117
bioRxiv,10.1101/2020.05.15.096511,2020-05-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.22.349415,2020-10-22,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.16.297366,2020-09-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.23.258574,2020-08-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.23.393967,2020-11-23,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.05.079194,2020-05-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.03.410472,2020-12-04,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.21.162396,2020-06-22,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.14.150458,2020-06-14,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.05.237651,2020-08-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.09.289488,2020-09-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.02.12.946087,2020-02-20,is_preprint_of,10.1016/j.chom.2020.03.002,TRUE,10.1016/j.chom.2020.03.002
bioRxiv,10.1101/2020.05.16.099242,2020-05-21,is_preprint_of,10.1016/j.jviromet.2020.113937,TRUE,10.1016/j.jviromet.2020.113937
bioRxiv,10.1101/2020.08.05.232975,2020-08-06,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.26.222208,2020-07-27,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.02.043554,2020-05-04,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.13.150243,2020-06-16,is_preprint_of,10.1016/j.mtphys.2020.100249,TRUE,10.1016/j.mtphys.2020.100249
bioRxiv,10.1101/2020.11.10.376277,2020-11-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.29.123513,2020-05-29,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.22.165803,2020-06-23,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.10.290841,2020-09-10,NA,NA,TRUE,10.1371/journal.pone.0239566
bioRxiv,10.1101/2020.05.20.107292,2020-05-20,is_preprint_of,10.3389/fimmu.2020.579480,TRUE,10.3389/fimmu.2020.579480
bioRxiv,10.1101/2020.10.08.330688,2020-10-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.14.295956,2020-09-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.20.027144,2020-04-20,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.11.034603,2020-04-11,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.18.103101,2020-05-20,is_preprint_of,10.7554/eLife.58825,TRUE,10.7554/elife.58825
bioRxiv,10.1101/2020.06.15.153916,2020-06-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.21.213777,2020-07-21,NA,NA,TRUE,10.1038/s41467-020-19967-4
bioRxiv,10.1101/2020.06.25.170936,2020-06-25,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.19.210492,2020-07-20,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.13.093195,2020-05-13,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.21.392753,2020-11-23,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.16.297945,2020-09-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.13.248211,2020-08-13,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.22.002204,2020-03-24,is_preprint_of,10.1186/s13073-020-00763-0,TRUE,10.1186/s13073-020-00763-0
bioRxiv,10.1101/2020.04.27.052225,2020-04-29,NA,NA,TRUE,10.1371/journal.ppat.1008984
bioRxiv,10.1101/2020.05.14.096727,2020-05-14,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.10.377333,2020-11-11,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.31.017889,2020-04-02,is_preprint_of,10.1016/j.xcrm.2020.100059,TRUE,10.1016/j.xcrm.2020.100059
bioRxiv,10.1101/2020.06.21.163444,2020-06-21,is_preprint_of,10.1111/trf.16119,TRUE,10.1111/trf.16119
bioRxiv,10.1101/2020.05.26.118208,2020-05-30,NA,NA,TRUE,10.1186/s12985-020-01402-1
bioRxiv,10.1101/2020.08.20.259838,2020-08-21,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.12.091298,2020-05-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.31.276675,2020-09-01,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.09.417741,2020-12-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.30.404905,2020-11-30,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.07.241653,2020-08-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.07.083410,2020-05-13,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.01.363499,2020-11-02,NA,NA,TRUE,10.3390/ma13235362
bioRxiv,10.1101/2020.06.14.150607,2020-06-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.16.994152,2020-03-17,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.04.135293,2020-06-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.03.066266,2020-05-04,is_preprint_of,10.1016/j.meegid.2020.104445,TRUE,10.1016/j.meegid.2020.104445
bioRxiv,10.1101/2020.06.21.163410,2020-06-21,is_preprint_of,10.1093/molbev/msaa281,TRUE,10.1093/molbev/msaa281
bioRxiv,10.1101/2020.06.25.171744,2020-06-25,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.11.089763,2020-05-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.09.143412,2020-06-11,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.22.164665,2020-06-22,is_preprint_of,10.1016/j.phymed.2020.153333,TRUE,10.1016/j.phymed.2020.153333
bioRxiv,10.1101/2020.04.14.041731,2020-04-16,is_preprint_of,10.1016/j.heares.2020.108019,TRUE,10.1016/j.heares.2020.108019
bioRxiv,10.1101/2020.06.08.141077,2020-06-09,NA,NA,TRUE,10.1073/pnas.2012197117
bioRxiv,10.1101/2020.12.04.412155,2020-12-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.28.013672,2020-03-31,is_preprint_of,10.1016/j.devcel.2020.05.012,TRUE,10.1016/j.devcel.2020.05.012
bioRxiv,10.1101/2020.12.07.415422,2020-12-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.03.407031,2020-12-04,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.30.227553,2020-07-30,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.30.402487,2020-11-30,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.09.034983,2020-04-11,is_preprint_of,10.21873/invivo.12221,TRUE,10.21873/invivo.12221
bioRxiv,10.1101/2020.03.13.990242,2020-03-14,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.09.417527,2020-12-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.18.147074,2020-06-23,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.19.105445,2020-05-20,is_preprint_of,10.1128/JCM.01224-20,TRUE,10.1128/jcm.01224-20
bioRxiv,10.1101/2020.04.15.043166,2020-04-15,is_preprint_of,10.1038/s41586-020-2423-5,TRUE,10.1038/s41586-020-2423-5
bioRxiv,10.1101/2020.05.08.085506,2020-05-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.09.373449,2020-11-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.03.129817,2020-06-03,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.23.216770,2020-07-24,is_preprint_of,10.1167/iovs.61.12.13,TRUE,10.1167/iovs.61.12.13
bioRxiv,10.1101/2020.10.14.335893,2020-10-14,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.07.083212,2020-05-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.10.12.335521,2020-10-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.25.006569,2020-03-27,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.10.419440,2020-12-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.04.235689,2020-08-04,is_preprint_of,10.3390/vaccines8040584,TRUE,10.3390/vaccines8040584
bioRxiv,10.1101/2020.07.12.199588,2020-07-13,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.11.146878,2020-06-13,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.12.379958,2020-11-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.29.014407,2020-03-31,is_preprint_of,10.3389/fmicb.2020.01704,TRUE,10.3389/fmicb.2020.01704
bioRxiv,10.1101/2020.09.20.300574,2020-09-21,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.11.245993,2020-08-11,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.09.034967,2020-04-11,is_preprint_of,10.1038/s42003-020-01370-w,TRUE,10.1038/s42003-020-01370-w
bioRxiv,10.1101/2020.03.21.001586,2020-03-21,is_preprint_of,10.1016/j.heliyon.2020.e04658,TRUE,10.1016/j.heliyon.2020.e04658
bioRxiv,10.1101/2020.08.10.243717,2020-08-10,NA,NA,TRUE,10.1016/j.jim.2020.112937
bioRxiv,10.1101/2020.11.16.384222,2020-11-17,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.04.407510,2020-12-04,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.12.090035,2020-05-12,is_preprint_of,10.1002/jmv.26397,TRUE,10.1002/jmv.26397
bioRxiv,10.1101/2020.06.15.153197,2020-06-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.28.224386,2020-07-28,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.09.142570,2020-06-10,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.02.25.964775,2020-02-27,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.20.297242,2020-09-21,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.25.006213,2020-03-30,is_preprint_of,10.1128/msystems.00505-20,TRUE,10.1128/msystems.00505-20
bioRxiv,10.1101/2020.02.27.969006,2020-03-02,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.26.172924,2020-06-28,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.30.016790,2020-04-02,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.13.039263,2020-04-14,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.13.201517,2020-07-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.03.17.995639,2020-03-17,is_preprint_of,10.1126/science.abb7314,TRUE,10.1126/science.abb7314
bioRxiv,10.1101/2020.03.26.010975,2020-03-29,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.28.272880,2020-08-28,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.04.135616,2020-06-05,is_preprint_of,10.1016/j.diagmicrobio.2020.115200,TRUE,10.1016/j.diagmicrobio.2020.115200
bioRxiv,10.1101/2020.06.24.169268,2020-06-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.30.071274,2020-05-01,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.16.154286,2020-06-16,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.24.170332,2020-06-25,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.22.055327,2020-04-25,is_preprint_of,10.1016/j.jcv.2020.104428,TRUE,10.1016/j.jcv.2020.104428
bioRxiv,10.1101/2020.04.22.056747,2020-04-24,is_preprint_of,10.1016/j.jcv.2020.104412,TRUE,10.1016/j.jcv.2020.104412
bioRxiv,10.1101/2020.05.29.122358,2020-05-29,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.17.301093,2020-09-17,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.12.092387,2020-05-13,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.11.05.369413,2020-11-05,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.08.031807,2020-04-12,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.08.084061,2020-05-08,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.04.17.047118,2020-04-19,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.12.092379,2020-05-13,is_preprint_of,10.1128/JCM.01072-20,TRUE,10.1128/jcm.01072-20
bioRxiv,10.1101/2020.10.25.354571,2020-10-26,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.26.118190,2020-05-28,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.06.189860,2020-07-06,NA,NA,TRUE,10.1016/j.jviromet.2020.114030
bioRxiv,10.1101/2020.07.06.190066,2020-07-06,is_preprint_of,10.1080/22221751.2020.1838955,TRUE,10.1080/22221751.2020.1838955
bioRxiv,10.1101/2020.07.12.199521,2020-07-13,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.01.24.919183,2020-01-25,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.09.10.292078,2020-09-10,is_preprint_of,10.1016/j.chom.2020.11.007,TRUE,10.1016/j.chom.2020.11.007
bioRxiv,10.1101/2020.12.08.416297,2020-12-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.05.04.077511,2020-05-04,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.08.26.267781,2020-08-27,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.14.203463,2020-07-15,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.12.08.416750,2020-12-09,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.06.29.177238,2020-06-29,is_preprint_of,10.1111/tbed.13834,TRUE,10.1111/tbed.13834
bioRxiv,10.1101/2020.05.01.071688,2020-05-02,is_preprint_of,10.1093/glycob/cwaa101,TRUE,10.1093/glycob/cwaa101
bioRxiv,10.1101/2020.04.24.058933,2020-04-24,NA,NA,FALSE,NA
bioRxiv,10.1101/2020.07.10.197079,2020-07-10,NA,NA,FALSE,NA
